Titulo,Secao,Url
An accurate description of Excitonic Absorption inGaAs and Tri-Halide Perovskites (MAPbX3) bycombining the Sommerfeld enhancement factor and Bands Fluctuations  Visualizar,"C - Energy Harvesting II: Organic, Perovskite and Hybrid Solar Cells and Materials / Oral",https://www.eventweb.com.br/xixsbpmat-virtual/on-site/pdf/viewer.html?file=../../../specific-files/manuscripts/xixsbpmat-virtual/617_1619400058.pdf
Roll-to-Roll Slot-die Coated Organic Photovoltaics (OPV) Modules for Indoor Applications with an Outstanding Efficiency of 18%  Visualizar,"C - Energy Harvesting II: Organic, Perovskite and Hybrid Solar Cells and Materials / Oral",https://www.eventweb.com.br/xixsbpmat-virtual/on-site/pdf/viewer.html?file=../../../specific-files/manuscripts/xixsbpmat-virtual/613_1619391475.pdf
Revealing perovskite solar cells properties using synchrotron radiation  Visualizar,"C - Energy Harvesting II: Organic, Perovskite and Hybrid Solar Cells and Materials / Oral",https://www.eventweb.com.br/xixsbpmat-virtual/on-site/pdf/viewer.html?file=../../../specific-files/manuscripts/xixsbpmat-virtual/1049_1620764448.pdf
Why is it so difficult to achieve high levels of doping in halide perovskites?  Visualizar,"C - Energy Harvesting II: Organic, Perovskite and Hybrid Solar Cells and Materials / Oral",https://www.eventweb.com.br/xixsbpmat-virtual/on-site/pdf/viewer.html?file=../../../specific-files/manuscripts/xixsbpmat-virtual/1028_1620762369.pdf
"X-ray excited optical luminescence of metal halide hybrid perovskites: Effect of the halide composition, illumination spectrum and moisture conditions  Visualizar","C - Energy Harvesting II: Organic, Perovskite and Hybrid Solar Cells and Materials / Oral",https://www.eventweb.com.br/xixsbpmat-virtual/on-site/pdf/viewer.html?file=../../../specific-files/manuscripts/xixsbpmat-virtual/1140_1620779986.pdf
Light-Induced Halide Segregation in Perovskites with Wrinkled Morphology  Visualizar,"C - Energy Harvesting II: Organic, Perovskite and Hybrid Solar Cells and Materials / Oral",https://www.eventweb.com.br/xixsbpmat-virtual/on-site/pdf/viewer.html?file=../../../specific-files/manuscripts/xixsbpmat-virtual/735_1620325004.pdf
Enhancement of the optical properties of an organic luminescent down-converter film through host polymeric matrix modification  Visualizar,"C - Energy Harvesting II: Organic, Perovskite and Hybrid Solar Cells and Materials / Oral",https://www.eventweb.com.br/xixsbpmat-virtual/on-site/pdf/viewer.html?file=../../../specific-files/manuscripts/xixsbpmat-virtual/327_1619287456.pdf
The electric field effects on exciton quenching at donor-acceptor interface of organic solar cells  Visualizar,"C - Energy Harvesting II: Organic, Perovskite and Hybrid Solar Cells and Materials / Oral",https://www.eventweb.com.br/xixsbpmat-virtual/on-site/pdf/viewer.html?file=../../../specific-files/manuscripts/xixsbpmat-virtual/54_1618235928.pdf
Study and characterization of nanostructured films of polifullerenes: application in photovoltaic devices  Visualizar,"C - Energy Harvesting II: Organic, Perovskite and Hybrid Solar Cells and Materials / Poster",https://www.eventweb.com.br/xixsbpmat-virtual/on-site/pdf/viewer.html?file=../../../specific-files/manuscripts/xixsbpmat-virtual/457_1619367436.pdf
Evaluation of the electrical characteristics of the layers in halide perovskites solar cells and its role in efficiency  Visualizar,"C - Energy Harvesting II: Organic, Perovskite and Hybrid Solar Cells and Materials / Poster",https://www.eventweb.com.br/xixsbpmat-virtual/on-site/pdf/viewer.html?file=../../../specific-files/manuscripts/xixsbpmat-virtual/269_1619215215.pdf
Investigation of the stability of metallic grids for large-area perovskite solar cells  Visualizar,"C - Energy Harvesting II: Organic, Perovskite and Hybrid Solar Cells and Materials / Poster",https://www.eventweb.com.br/xixsbpmat-virtual/on-site/pdf/viewer.html?file=../../../specific-files/manuscripts/xixsbpmat-virtual/319_1619283723.pdf
Nb2O5 paste development for application as mesoporous films at perovskite solar cells  Visualizar,"C - Energy Harvesting II: Organic, Perovskite and Hybrid Solar Cells and Materials / Poster",https://www.eventweb.com.br/xixsbpmat-virtual/on-site/pdf/viewer.html?file=../../../specific-files/manuscripts/xixsbpmat-virtual/498_1623075207.pdf
"Synthesis, characterization and doping of titanium oxide (TiO2) nanotubes for application as electron carrier layer in perovskite solar cell.  Visualizar","C - Energy Harvesting II: Organic, Perovskite and Hybrid Solar Cells and Materials / Poster",https://www.eventweb.com.br/xixsbpmat-virtual/on-site/pdf/viewer.html?file=../../../specific-files/manuscripts/xixsbpmat-virtual/765_1620484735.pdf
Effects of Fluorination and Chlorination on Triplet States of Non-Fullerene Acceptors: A Theoretical Study  Visualizar,"C - Energy Harvesting II: Organic, Perovskite and Hybrid Solar Cells and Materials / Poster",https://www.eventweb.com.br/xixsbpmat-virtual/on-site/pdf/viewer.html?file=../../../specific-files/manuscripts/xixsbpmat-virtual/747_1620410203.pdf
Wet-processed thin films for flexible organic photovoltaics  Visualizar,"C - Energy Harvesting II: Organic, Perovskite and Hybrid Solar Cells and Materials / Poster",https://www.eventweb.com.br/xixsbpmat-virtual/on-site/pdf/viewer.html?file=../../../specific-files/manuscripts/xixsbpmat-virtual/582_1619389526.pdf
Thin films of PEDOT:PSS/P3HT  Visualizar,"C - Energy Harvesting II: Organic, Perovskite and Hybrid Solar Cells and Materials / Poster",https://www.eventweb.com.br/xixsbpmat-virtual/on-site/pdf/viewer.html?file=../../../specific-files/manuscripts/xixsbpmat-virtual/66_1620343558.pdf
Solvent Vapor Treatment applied to enhance conductive of electrospun PEDOT:PSS/AgNWs films  Visualizar,"C - Energy Harvesting II: Organic, Perovskite and Hybrid Solar Cells and Materials / Poster",https://www.eventweb.com.br/xixsbpmat-virtual/on-site/pdf/viewer.html?file=../../../specific-files/manuscripts/xixsbpmat-virtual/923_1620740622.pdf
Evaluation of different functionals on excited states of Curcumin and its transition metal complexes  Visualizar,"C - Energy Harvesting II: Organic, Perovskite and Hybrid Solar Cells and Materials / Poster",https://www.eventweb.com.br/xixsbpmat-virtual/on-site/pdf/viewer.html?file=../../../specific-files/manuscripts/xixsbpmat-virtual/982_1620752862.pdf
Kinetic determination of an universal condition for efficient exciton dissociation in non-fullerene organic solar cells  Visualizar,"C - Energy Harvesting II: Organic, Perovskite and Hybrid Solar Cells and Materials / Poster",https://www.eventweb.com.br/xixsbpmat-virtual/on-site/pdf/viewer.html?file=../../../specific-files/manuscripts/xixsbpmat-virtual/330_1629230617.pdf
Polymeric films for interfacial passivation in perovskite solar cells  Visualizar,"C - Energy Harvesting II: Organic, Perovskite and Hybrid Solar Cells and Materials / Poster",https://www.eventweb.com.br/xixsbpmat-virtual/on-site/pdf/viewer.html?file=../../../specific-files/manuscripts/xixsbpmat-virtual/713_1620162486.pdf
Highly Water Stable Polymer-Perovskite Nanocomposites  Visualizar,"C - Energy Harvesting II: Organic, Perovskite and Hybrid Solar Cells and Materials / Poster",https://www.eventweb.com.br/xixsbpmat-virtual/on-site/pdf/viewer.html?file=../../../specific-files/manuscripts/xixsbpmat-virtual/586_1619389168.pdf
Prospects of Electrical Switching of Antiferromagnets  Visualizar,D - Magnetic and Superconducting Materials: a Symposium in honor of Sergio Machado Rezende / Invited Lecture,https://www.eventweb.com.br/xixsbpmat-virtual/on-site/pdf/viewer.html?file=../../../specific-files/manuscripts/xixsbpmat-virtual/1254_1623090329.pdf
Anti-skyrmions and Bloch Skyrmions on the Racetrack  Visualizar,D - Magnetic and Superconducting Materials: a Symposium in honor of Sergio Machado Rezende / Invited Lecture,https://www.eventweb.com.br/xixsbpmat-virtual/on-site/pdf/viewer.html?file=../../../specific-files/manuscripts/xixsbpmat-virtual/1419_1627369507.pdf
Magnonic qubit computing  Visualizar,D - Magnetic and Superconducting Materials: a Symposium in honor of Sergio Machado Rezende / Invited Lecture,https://www.eventweb.com.br/xixsbpmat-virtual/on-site/pdf/viewer.html?file=../../../specific-files/manuscripts/xixsbpmat-virtual/1256_1623116471.pdf
Tailoring vortex pinning and spin textures in hybrid superconducting ferromagnetic systems  Visualizar,D - Magnetic and Superconducting Materials: a Symposium in honor of Sergio Machado Rezende / Invited Lecture,https://www.eventweb.com.br/xixsbpmat-virtual/on-site/pdf/viewer.html?file=../../../specific-files/manuscripts/xixsbpmat-virtual/1253_1623088787.pdf
Self-induced spin glass phase in elemental Nd  Visualizar,D - Magnetic and Superconducting Materials: a Symposium in honor of Sergio Machado Rezende / Invited Lecture,https://www.eventweb.com.br/xixsbpmat-virtual/on-site/pdf/viewer.html?file=../../../specific-files/manuscripts/xixsbpmat-virtual/1257_1623117064.pdf
Moving atoms with electric current  Visualizar,D - Magnetic and Superconducting Materials: a Symposium in honor of Sergio Machado Rezende / Invited Lecture,https://www.eventweb.com.br/xixsbpmat-virtual/on-site/pdf/viewer.html?file=../../../specific-files/manuscripts/xixsbpmat-virtual/1252_1623088145.pdf
Supressing magnetic flux avalanches in superconducting NbN thin films to enhance its range of applicability  Visualizar,D - Magnetic and Superconducting Materials: a Symposium in honor of Sergio Machado Rezende / Oral,https://www.eventweb.com.br/xixsbpmat-virtual/on-site/pdf/viewer.html?file=../../../specific-files/manuscripts/xixsbpmat-virtual/158_1619044198.pdf
"Structural and magnetic properties of CeO2 nanomaterials as a function of different morphologies: nanocube, nanowire and nanobelt.  Visualizar",D - Magnetic and Superconducting Materials: a Symposium in honor of Sergio Machado Rezende / Oral,https://www.eventweb.com.br/xixsbpmat-virtual/on-site/pdf/viewer.html?file=../../../specific-files/manuscripts/xixsbpmat-virtual/725_1620240998.pdf
Recording magnetic flux in the mixed state of superconducting thin films  Visualizar,D - Magnetic and Superconducting Materials: a Symposium in honor of Sergio Machado Rezende / Oral,https://www.eventweb.com.br/xixsbpmat-virtual/on-site/pdf/viewer.html?file=../../../specific-files/manuscripts/xixsbpmat-virtual/88_1618864033.pdf
The Chiral Anomalous Hall Effect at High Magnetic Fields in AuFe Alloys  Visualizar,D - Magnetic and Superconducting Materials: a Symposium in honor of Sergio Machado Rezende / Oral,https://www.eventweb.com.br/xixsbpmat-virtual/on-site/pdf/viewer.html?file=../../../specific-files/manuscripts/xixsbpmat-virtual/853_1620682602.pdf
Incommensurate spin and orbital magnetism of adsorbed magnetic chains  Visualizar,D - Magnetic and Superconducting Materials: a Symposium in honor of Sergio Machado Rezende / Oral,https://www.eventweb.com.br/xixsbpmat-virtual/on-site/pdf/viewer.html?file=../../../specific-files/manuscripts/xixsbpmat-virtual/131_1618959559.pdf
Complex magnetic nanostructures in Ni-based multilayers  Visualizar,D - Magnetic and Superconducting Materials: a Symposium in honor of Sergio Machado Rezende / Oral,https://www.eventweb.com.br/xixsbpmat-virtual/on-site/pdf/viewer.html?file=../../../specific-files/manuscripts/xixsbpmat-virtual/487_1619373213.pdf
Dimensionality effect on the electronic transport of the shell-protected Mn5Si3 single crystal nanowires  Visualizar,D - Magnetic and Superconducting Materials: a Symposium in honor of Sergio Machado Rezende / Oral,https://www.eventweb.com.br/xixsbpmat-virtual/on-site/pdf/viewer.html?file=../../../specific-files/manuscripts/xixsbpmat-virtual/415_1619382523.pdf
Ferromagnetic behavior induced by defects due to structural distortion in pristine g-C3N4  Visualizar,D - Magnetic and Superconducting Materials: a Symposium in honor of Sergio Machado Rezende / Oral,https://www.eventweb.com.br/xixsbpmat-virtual/on-site/pdf/viewer.html?file=../../../specific-files/manuscripts/xixsbpmat-virtual/165_1619090092.pdf
Molecular Magnetic Switches: chemical control of the electronic states in molecular materials  Visualizar,D - Magnetic and Superconducting Materials: a Symposium in honor of Sergio Machado Rezende / Oral,https://www.eventweb.com.br/xixsbpmat-virtual/on-site/pdf/viewer.html?file=../../../specific-files/manuscripts/xixsbpmat-virtual/485_1619372341.pdf
Growth Conditions Optimization of Sputtered Yttrium Iron Garnet Thin Films  Visualizar,D - Magnetic and Superconducting Materials: a Symposium in honor of Sergio Machado Rezende / Oral,https://www.eventweb.com.br/xixsbpmat-virtual/on-site/pdf/viewer.html?file=../../../specific-files/manuscripts/xixsbpmat-virtual/648_1619397342.pdf
Dynamic magnetic response of exchange-biased Co2FeAl /IrMn nanostructures  Visualizar,D - Magnetic and Superconducting Materials: a Symposium in honor of Sergio Machado Rezende / Oral,https://www.eventweb.com.br/xixsbpmat-virtual/on-site/pdf/viewer.html?file=../../../specific-files/manuscripts/xixsbpmat-virtual/1029_1620763918.pdf
Acoustic Wave Surfing: spin waves and spin pumping driven by elastic wave  Visualizar,D - Magnetic and Superconducting Materials: a Symposium in honor of Sergio Machado Rezende / Oral,https://www.eventweb.com.br/xixsbpmat-virtual/on-site/pdf/viewer.html?file=../../../specific-files/manuscripts/xixsbpmat-virtual/170_1619101682.pdf
Magnetism and magnetocaloric studies in amorphous Er(1-x)Fex alloys  Visualizar,D - Magnetic and Superconducting Materials: a Symposium in honor of Sergio Machado Rezende / Oral,https://www.eventweb.com.br/xixsbpmat-virtual/on-site/pdf/viewer.html?file=../../../specific-files/manuscripts/xixsbpmat-virtual/615_1619392917.pdf
Influence of heat treatments on microstructural and superconducting properties of YBCO nanowires prepared by Solution Blow Spinning  Visualizar,D - Magnetic and Superconducting Materials: a Symposium in honor of Sergio Machado Rezende / Oral,https://www.eventweb.com.br/xixsbpmat-virtual/on-site/pdf/viewer.html?file=../../../specific-files/manuscripts/xixsbpmat-virtual/226_1619192293.pdf
From molecular rectifiers to spin valves using strain engineered nanomembranes  Visualizar,D - Magnetic and Superconducting Materials: a Symposium in honor of Sergio Machado Rezende / Oral,https://www.eventweb.com.br/xixsbpmat-virtual/on-site/pdf/viewer.html?file=../../../specific-files/manuscripts/xixsbpmat-virtual/831_1620672958.pdf
